Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,1,0.015793248204797546
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,2,0.010382206131620593
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,3,0.014075476389474024
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,4,0.016072664385371922
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,0,0.012042994824059567
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,1,0.0088138464768698
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,2,0.01139462354166282
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,3,0.011299788105896274
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,4,0.015127354212446643
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,0,0.009347886808649538
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,1,0.00818876046259263
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,2,0.007790603677162228
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,3,0.008032677481605592
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,4,0.007864717300855278
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,0,0.0101063387029982
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,1,0.012349890675784693
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,2,0.009709755013356088
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,3,0.008016052779215885
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,4,0.011682454169158673
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,0,0.01904624602344946
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,1,0.01968706704625078
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,2,0.0185515257186095
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,3,0.019261672790490035
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,4,0.019042186022162386
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,0,0.002433579275082031
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,1,0.004930854269723244
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,2,0.01793475465113879
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,3,0.004605128415884119
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,4,0.0036689886217059846
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,0,0.028305827245855387
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,1,0.00677386219610717
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,2,0.010874433575052828
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,3,0.005874609321757963
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,4,0.02592691350363744
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,0,0.0010751162111578454
