Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,1,0.8045137756839466
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,2,0.8156811696612108
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,3,0.7521907727850797
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,4,1.0138011394375697
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,0,0.8442269572521806
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,1,0.8584581668546436
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,2,0.9524999365737792
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,3,0.9758887833710327
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,4,0.9078365820960181
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,0,1.0269101438198907
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,1,0.846612777117114
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,2,0.8763188489319598
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,3,0.8939503302520477
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,4,0.9856113188413644
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,0,0.8474229157040196
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,1,0.7048342979492795
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,2,0.7344178393364273
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,3,0.7824654033419132
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,4,0.7327079706552603
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,0,0.9653325196863879
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,1,0.9215015707108762
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,2,0.8998474076158305
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,3,0.852448703694601
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,4,0.8270831494623818
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,0,1.1636398249299629
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,1,1.1577790431973496
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,2,1.2779468325425425
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,3,1.1669932577757354
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,4,1.4005678641959551
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,0,0.7540200142621731
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,1,1.0645177131505112
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,2,0.9722408305492864
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,3,1.0379543271732472
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,4,1.0284729211732795
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,0,0.9833622220988648
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,1,1.0109409139931245
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,2,0.9845218831101935
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,3,0.9982071096076792
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,4,1.134210171096315
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,0,1.0171193220317247
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,1,0.9478655532747728
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,2,1.0271497840949224
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,3,0.8506399647118785
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,4,0.7735102304260691
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,0,0.7521409773610249
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,1,0.8271668624618176
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,2,0.9604318444932333
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,3,0.8672387167676137
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,4,0.7838673459167997
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,0,0.7470637359856114
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,1,0.9001346946030461
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,2,0.9926886500083256
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,3,0.8673912762756554
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,4,0.92337183046323
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,0,0.7088453596962518
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,1,0.696262570017677
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,2,0.8160265203168748
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,3,0.8107115823324016
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,4,0.9320359342521084
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,0,0.5954180596722555
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,1,0.6636059839902031
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,2,0.7293972418448065
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,3,0.64614948818413
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,4,0.7253805201814779
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,0,0.9567191424256072
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,1,1.0238926158246344
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,2,0.9594026047153413
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,3,0.7950354862786978
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,4,0.8714832726684095
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,0,0.834812181430284
