Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,0,0.6199520608538176
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,1,0.592367509943661
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,2,0.5995442399853136
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,3,0.5775507928442594
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,4,0.5873383514784949
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,0,0.4373172994581316
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,1,0.49382396661379174
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,2,0.5575059182951726
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,3,0.530373227418981
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,4,0.465749297657675
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,0,0.38290942342064965
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,1,0.4038918088014113
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,2,0.3932964100632517
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,3,0.48278145364688707
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,4,0.4694416247341465
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,0,0.5436072741785339
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,1,0.571862578024564
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,2,0.545297111350239
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,3,0.5802727621195174
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,4,0.5579026757255061
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,0,0.5048961406695615
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,1,0.507731271168868
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,2,0.4970546277420533
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,3,0.5496294065622254
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,4,0.5416297857116307
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,0,0.5133441560537413
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,1,0.6512615883868846
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,2,0.7952654053070948
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,3,0.8656035508292135
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,4,0.6937637530435989
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,0,0.11613208617190218
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,1,0.12067955006027656
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,2,0.12312430774382568
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,3,0.1277692299815591
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,4,0.12106627086553849
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,0,0.43427005354892595
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,1,0.41335317838980373
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,2,0.3460130189620437
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,3,0.30963259216996114
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,4,0.34774023012975724
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,0,0.09762646882662696
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,1,0.09103974618162629
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,2,0.0802429866912372
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,3,0.11336448622403275
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,4,0.10427376712858899
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,0,0.1116257650762558
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,1,0.10574587397155302
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,2,0.09976479327272447
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,3,0.10277943239676438
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,4,0.10065476714783031
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,0,0.16831953013952822
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,1,0.17838710451674852
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,2,0.17422485629031328
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,3,0.19018332363979976
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,4,0.17451357629670225
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,0,0.10929167399059193
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,1,0.12060829221578287
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,2,0.14355719153166732
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,3,0.07152785389276084
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,4,0.09877361802993441
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,0,0.06878170645476123
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,1,0.037938327614948246
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,2,0.11437049575810214
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,3,0.09783158539186927
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,4,0.0628351695310257
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,0,0.013225590514326998
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,1,0.08100055278290155
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,2,0.015075501170436968
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,3,0.03621906744431588
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,4,0.03964211006796293
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,0,0.01302554814768692
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,1,0.03392270024892102
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,2,0.037870357536860515
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,3,0.023266559609471847
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,4,0.026048370956862466
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,0,0.12791351391463154
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,1,0.1206066509136927
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,2,0.13838891899295253
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,3,0.1299800765278279
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,4,0.14102157822883538
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,0,0.08544095025406973
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,1,0.11108733235835601
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,2,0.12158823389374504
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,3,0.10401218477275308
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,4,0.12212688584041187
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,0,0.09228113082655766
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,1,0.08851679336230922
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,2,0.08826330804461464
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,3,0.03638868190509532
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,4,0.02661362375282068
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,0,0.11126031798408582
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,1,0.16185249766864127
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,2,0.15814194988225802
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,3,0.15760702699551113
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,4,0.16869164281105561
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,0,0.06817811000282521
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,1,0.07157680599068983
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,2,0.06315671768473394
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,3,0.07195555619995785
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,4,0.06377229077575226
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,0,0.15620651312521994
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,1,0.13833383219376091
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,2,0.18889826738957566
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,3,0.18648080402786527
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,4,0.18767062657256553
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,0,0.11923331669987516
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,1,0.09098172160660364
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,2,0.10188087001654489
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,3,0.10977222482494804
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,4,0.11993832862552077
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryza_sativa_Japonica_mixed_exp,0,0.09296480723901211
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryza_sativa_Japonica_mixed_exp,1,0.0768604389588792
