Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,1,0.11273061126145024
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,2,0.13258777936532024
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,3,0.12134138419785621
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli1-trajectories_exp,4,0.11572892581654962
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,0,0.10499865947409052
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,1,0.1183876201180326
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,2,0.10770225319732599
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,3,0.13143851864654063
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Ecoli2-trajectories_exp,4,0.11394330715144749
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,0,0.07996386444986658
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,1,0.06828641020877896
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,2,0.08477406527994344
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,3,0.06498672561459642
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast1-trajectories_exp,4,0.08587941626070643
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,0,0.15587705319949277
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,1,0.13110138676854027
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,2,0.10639844658299688
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,3,0.08563431604599606
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast2-trajectories_exp,4,0.14900739583228736
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,0,0.11347762535918961
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,1,0.1396548544357497
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,2,0.12572813885666362
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,3,0.13992406244030936
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize100-Yeast3-trajectories_exp,4,0.1845173918623875
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,0,0.0927755582950989
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,1,0.09219313374198551
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,2,0.3500760304712102
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,3,0.2554247251576461
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli1-trajectories_exp,4,0.08694602107603265
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,0,0.27842890447831226
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,1,0.18291918809639035
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,2,0.2872427167692705
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,3,0.2775894036821119
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Ecoli2-trajectories_exp,4,0.2778596928576821
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,0,0.049664465123080447
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,1,0.0479907428810964
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,2,0.03793939479405108
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,3,0.04387225654276079
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,4,0.047666359878478476
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,0,0.13839343524745087
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,1,0.16998501972513388
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,2,0.09305446093390655
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,3,0.17122432853118766
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,4,0.18518892956452793
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,0,0.0810639552076186
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,1,0.2651934125075893
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,2,0.16153702141709633
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,3,0.26821614815754063
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,4,0.18088784038389197
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,0,0.07683374417794199
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,1,0.08939969736566168
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,2,0.09078967193523867
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,3,0.1106364915661671
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,4,0.08902617709921241
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,0,0.18868319150513885
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,1,0.1308735958695022
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,2,0.09377091181144481
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,3,0.11387027272394293
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,4,0.1636615577587192
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,0,0.1830078035419071
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,1,0.16429925910875845
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,2,0.191674658673256
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,3,0.11964583351924163
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,4,0.13400945094406408
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,0,0.12915850816844715
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,1,0.11988628340316405
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,2,0.12834006545078527
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,3,0.10737261751459053
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,4,0.11185315985767876
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,0,0.12432068730427998
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,1,0.13926745576040248
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,2,0.12710062981704642
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,3,0.0849890657612576
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,4,0.11651053203576461
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,0,0.2578562232501444
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,1,0.16448867222009855
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,2,0.0644359750885518
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,3,0.043275424911353104
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,4,0.1546713490606877
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,0,0.14275960129179213
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,1,0.15095514197165938
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,2,0.1700339782562158
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,3,0.13798047144448447
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,4,0.14191420467783325
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,0,0.3341740598834833
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,1,0.3366894276625839
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,2,0.41491724897929716
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,3,0.44542177477156475
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,4,0.42978574562769833
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,0,0.4342523263132164
